text,author,title
2学年後輩にカレン・ロバートがいた。,wikipedia,wikipedia
元々はカナダの企業QNXソフトウェアシステムズが開発していたが、同社は後にリサーチ・イン・モーション（現ブラックベリー）が取得した。,wikipedia,wikipedia
歯質が陥入してエナメル質で囲まれた部位には、しばしば歯牙腫瘍組織、石灰化した組織、食物残渣などが認められる。,wikipedia,wikipedia
希望者に対して必要な代替地自体が十分に確保できなかったために移転先の耕地面積が移転前よりも却って減少するなど、問題がないわけではなかったが、相場以上の土地の買い取り価格と手厚い補償が提示された結果、9割の地主が一定の理解を示し移転に応じる形となった。,wikipedia,wikipedia
1-形式の場合からはじめる。,wikipedia,wikipedia
日野・レインボーⅡ (SKG-KR290J1) が2台在籍。,wikipedia,wikipedia
越谷市によって遊歩道などの整備が実施されている。,wikipedia,wikipedia
二つ目の種類は、Klarälvサケで、主にクラール川に産卵する。,wikipedia,wikipedia
また、内閣総理大臣は、この法律及びこれに基づく命令の規定による事務の実施に関して地域間の均衡を図るため特に必要があると認めるときは、都道府県知事に対し、28条1項の勧告若しくは同条3項の規定による命令又は29条2項の規定による公益認定の取消しその他の措置を行うべきことを指示することができる。,wikipedia,wikipedia
砂澤ビッキ自身は、北海道アイヌ協会、北海道教職員組合、北海道新聞と、しばしば対立的な立場を取っていた。,wikipedia,wikipedia
カフェイン程度の依存性がある。,wikipedia,wikipedia
具体的には、「一定の期間を定め、適法な生業や業務に従事すること（同条第1号）」「集会の妨害行為に対する中止（同条第2号）」「他人の業務行為に対する干渉の中止（同条第3号）」を記載した予戒命令書が違反者に対して交付される手続きをとった。,wikipedia,wikipedia
Mi-17-1Vは、30名の空挺兵を輸送・降下させることができた。,wikipedia,wikipedia
後の埋葬様式ではクルガンに代わり積石が築かれた。,wikipedia,wikipedia
大人向けの店舗。,wikipedia,wikipedia
また、イエス・キリストに祈りを捧げるようになり、安息日にあたる日曜日には侍女達には働かなくてもいいと言ったという。,wikipedia,wikipedia
自らに負わされた過酷な運命を誰にも語ることなく、『シン』（=ジェクト）との決戦に挑んだティーダは、戦いの中で父ジェクトと完全に和解する。,wikipedia,wikipedia
※名前は全てオープニングテロップに準拠。,wikipedia,wikipedia
中田港（なかたこう）は、熊本県天草市新和町にある地方港湾。,wikipedia,wikipedia
250km程東にヌクマヌ環礁やオントンジャワ環礁が、160kmほど西にが存在する。,wikipedia,wikipedia
「藤沢に縁ある文人たち」「湘南湮沈伝」「藤亭札記」「畊餘塾の諸先生」「毛利竹坡について」「渡辺伝七翁小伝」などの成果は、藤沢市図書館発行の「わが住む里」に発表された。,wikipedia,wikipedia
。,wikipedia,wikipedia
ガンベットラ（）は、イタリア共和国エミリア＝ロマーニャ州フォルリ＝チェゼーナ県にある、人口約1万人の基礎自治体（コムーネ）。,wikipedia,wikipedia
最初の旗は白・緑・赤のストライプに、スワラージや英貨排斥・スワデーシー（国産品愛用）の中心であった「糸車運動」に使われた、大量生産方式によって綿織物をインドにダンピングしたイギリスの機械文明に対抗する、伝統的な糸車を配したものであった。,wikipedia,wikipedia
王政復古を支持し、その後は自叙伝を書きつつ静かに暮らしたといわれる。,wikipedia,wikipedia
この方法はオオクワガタ以外にも応用されさまざまな研究により菌糸ビンは進化しながら普及していく。,wikipedia,wikipedia
純正車体は、三菱名自（大江工場）製のエアロスターMと呉羽自動車工業（→新呉羽車体工業→三菱自動車バス製造 (MBM) →現・三菱ふそうバス製造 (MFBM)）製のエアロスターKの2種類が存在する。,wikipedia,wikipedia
カール・シュルツは後にこの発言を引用して「我々の国は正しいか間違っているかのどちらかだ。,wikipedia,wikipedia
"『フェルナンド・コルテス』（""Fernando Cortez"" ）は1951年に、若き日のレナータ・テバルディを主演に、ガブリエーレ・サンティーニの指揮のもと、ナポリのサン・カルロ劇場において行われた。",wikipedia,wikipedia
日本においてもアメリカで主に開かれる世界SF大会ワールドコンの影響を強く受けた日本SF大会で1960年代末から1970年代に既にコスチューム・ショーとしてプログラムの中に取り入れられていた。,wikipedia,wikipedia
これは、様々なフライゲリヒト方言によるステージが上演される夕べのイベントである。,wikipedia,wikipedia
そこで、人体の体内で作られる次亜塩素酸を主成分とすることで、その雑菌の消毒・殺菌を行う。,wikipedia,wikipedia
「ブロードキャスター」は2008年9月に終了したが、原山の出演は8月までだった（9月は事件簿を別の番組スタッフが担当）。,wikipedia,wikipedia
料金を徴収する潮干狩り場によっては、人の手で貝を蒔いている所もある。,wikipedia,wikipedia
広義での従属国はなんらかの従属関係を宗主国と結んでいるものをいうが、従属関係は一律ではなく、さまざまな関係がみられる。,wikipedia,wikipedia
高名なチェコの作曲家、アントニン・ドヴォルザークは、1892年から1895年にかけてアメリカを訪れた際に、アメリカのクラシック音楽は、ヨーロッパの作曲家の模倣に代わる新たな独自のモデルが必要だと繰り返し語り、その後の作曲家がアメリカ独自のクラシック音楽を作るきっかけとなった。,wikipedia,wikipedia
ヘルフォルトのハンザ通りに本部を構えるヘルフォルト教会クライスは約13万人の信者を擁している。,wikipedia,wikipedia
第12話「サボテン地獄の赤い花」に登場。,wikipedia,wikipedia
キツネ一頭を捕まえるごとに大きなステーキを一枚プレゼントという特典に脱兎のごとく飛び出す猟犬たちに対して、「僕ね、あわてるの嫌いさ」と余裕綽々のドルーピーはのろのろと出て行く。,wikipedia,wikipedia
Debian 6.0（コードネーム; squeeze）などではこの方法を採用している。,wikipedia,wikipedia
現役選手として現在最多勝利数を誇るのはスイスのブルーノ・リシで47勝だが、リシは1968年生まれであり、恐らくそう長くは現役を続けられないというように考えると、セルキュの88勝という記録を更新する選手は恐らくしばらくは出現しないだろうと見られる。,wikipedia,wikipedia
隣保同盟はシキュオンの僭主クレイステネスを司令官とし、アテナイのソロンをその助言者として迎えた。,wikipedia,wikipedia
日本でも幕末から明治維新にかけて、軍事的な必要から旧来の本草学から近代的な製造医学へと転換が模索され、1874年に大学東校に製薬学科が設置された。,wikipedia,wikipedia
旗は、青 - 白である。,wikipedia,wikipedia
また規模の点において、ヤマトと吉備の支配地域の古墳が全国第45位までを占めており、ヤマト政権と吉備政権の盛強を物語る。,wikipedia,wikipedia
1984年、情報処理システム技術委員会はSC 16からSC 21にOSIの標準化を引き継がせ、1985年に応用層の新プロトコルを標準化項目に追加した。,wikipedia,wikipedia
ただし、末端の諜報員までを含めると、その数は数倍になるともいわれるが、正確な人数は把握されていない。,wikipedia,wikipedia
『薔薇架刑』（そうびかけい）は、ALI PROJECTの4枚目のベストアルバム。,wikipedia,wikipedia
ARTグランプリに加わるためF3・ユーロシリーズ最終戦を見送り、アブダビのヤス・マリーナ・サーキットで行われたGP2・アジアシリーズのテストに参加した。,wikipedia,wikipedia
ガームパン・ウェーチャチーワ（タイ語：งามพรรณ เวชชาชีวะ、英語：Ngarmpun Vejjajiva、1963年1月27日- ）は、タイの小説家および翻訳家。,wikipedia,wikipedia
新たに植民地となったのはカナダとミシシッピ川とアパラチア山脈の間に位置する、アメリカのルイジアナの東半分であった。,wikipedia,wikipedia
種類は主に、コッペパンタイプ・ツイストタイプ・ロールパン・正四角形のパンが存在。,wikipedia,wikipedia
2010年の賞金総額は、イギリスやヨーロッパで行われた他のPDC ProTourに属するトーナメントと同じである。,wikipedia,wikipedia
10月に創作集『真珠』（「古都」「孤独閑談」など所収）を刊行したが、「孤独閑談」の一部の表現が時局に合わないとして再版を禁じられた。,wikipedia,wikipedia
19世紀に入ると、蒸気船が登場し、さらにスクリューが発明されて推進力が大きく向上した。,wikipedia,wikipedia
農地は森に覆われて家畜は野生に帰り、道路や町には草が茂り、忌まわしいロンドンは湖や有毒の沼地と化している。,wikipedia,wikipedia
南東を流れる白川を外堀に見立て、これに合流していた坪井川・井芹川を切り離して内堀としているため城内にある水堀は飯田丸の西にある備前堀1つのみである。,wikipedia,wikipedia
これによってか、慶長7年（1602年）に佐竹義宣と入れ替わる形で父祖伝来の土地である秋田から常陸へと領替えを命じられた。,wikipedia,wikipedia
昭和初期まで当社の宮司であった斎藤守高は、俗に「面芝居」ともいう神楽の元締で、芸名を「中村縫之助」といった。,wikipedia,wikipedia
レギュラー陣は、全て筋肉芸人最終テストの合格者だった。,wikipedia,wikipedia
アルゴ座はあまりに巨大すぎたため、1922年に国際天文学連合が現在の88星座を定めた際に3つに分割された。,wikipedia,wikipedia
東京高等造園学校出身。,wikipedia,wikipedia
ルスタム・カシムジャノフ(Rustam Kasimdzhanov、、1979年12月5日-)は、ウクライナ人のチェスのグランドマスターである。,wikipedia,wikipedia
「アメフトはビビらした方が勝ち」を信条とし、彼の悪魔的な容姿、言動は相手を威嚇するためのものである。,wikipedia,wikipedia
百田 留衣（ももた るい、1978年7月25日 - ）は、日本のミュージシャン、作詞家、作曲家、編曲家、音楽プロデューサー。,wikipedia,wikipedia
中田 武雄（なかた たけお、1918年 - 2007年8月19日）は、日本の政治家。,wikipedia,wikipedia
2008年2月29日、KC-30T案をKC-45として採用することを、国防総省が発表し、KC-767ATは脱落した。,wikipedia,wikipedia
ホランド卿はトーリー党自由主義勢力（特に第3代パーマストン子爵ヘンリー・ジョン・テンプル）に注目し、彼らをホイッグ党に引き込むことに腐心した。,wikipedia,wikipedia
ペイル以外のアイルランドでヒベルノ・ノルマン人貴族はアイルランド語とその風俗を取り入れていた。,wikipedia,wikipedia
内陣の後方から左右両側にかけて外陣が設けられている。,wikipedia,wikipedia
名称は、一般公募により決定し、戦前における安城市の異名「日本デンマーク」と公園を意味する英語「パーク」に由来するが、「デン」には「田園」や「伝統」の意も込められている。,wikipedia,wikipedia
ビン一家が住んでいた周辺はバスケットボールが盛んであり、かのエルジン・ベイラーを輩出した土地でもあった。,wikipedia,wikipedia
各車のブレーキ作用装置は保安ブレーキ装置と一体箱構成（電動車のみブレーキ受信装置内蔵型）とされており、各台車単位でブレーキ制御が行われる。,wikipedia,wikipedia
この時期、1960年代に始まった日本の原発反対運動は新たな高揚を迎え、1988年4月の「原発とめよう！1万人行動」がその頂点を成した。,wikipedia,wikipedia
旧支社に引き続き、北海道総局は札幌、旭川、釧路、青函、九州総局は門司、熊本、鹿児島、大分の各鉄道管理局を総括した。,wikipedia,wikipedia
当事者は必ずしも申請人とは限らない。,wikipedia,wikipedia
リリース当初は全く話題にならず、オリコンチャートなどのランキングには一切ランクインしていなかったが、1988年に「乾杯」がヒットした際の再リリース盤では、オリコンチャートで最高位53位を記録している。,wikipedia,wikipedia
1988年、白泉社の少女漫画雑誌「花とゆめ」の19、21、23号に連載された。,wikipedia,wikipedia
砲身は単肉自緊砲身、閉鎖機は螺子式である。,wikipedia,wikipedia
新芽は2枚の葉からなり、長い葉が枝を支える役割を果たし、短い葉が葉の大部分を担う。,wikipedia,wikipedia
廟内は、劇台、廂房（現存しない）、正殿の順番で配置されている。,wikipedia,wikipedia
第21集団軍の前身は、新四軍第2師と第4師である。,wikipedia,wikipedia
2008年4月17日にドイツのニュルブルクリンクにて7分29秒3という当時の市販車最速タイムを記録し、さらに2009年4月23日には7分26秒70まで記録を更新した。,wikipedia,wikipedia
メニルモンタン（Ménilmontant）は、フランスの首都パリの20区にある地域。,wikipedia,wikipedia
彼は溶融塩の電気分解によって非常に反応性の高いアルカリ金属であるナトリウムやカリウムといった新たな金属を発見。,wikipedia,wikipedia
以前は、商業学校、工業学校、自動車学校等を設置し、手に職を重視する実業学校の母体としての性質を有していた歴史がある。,wikipedia,wikipedia
外来生物法にもとづいて要注意外来生物に指定されているほか、日本生態学会によって日本の侵略的外来種ワースト100に選定されている。,wikipedia,wikipedia
2017年より、ホークスのジュニアスクールのスタッフを務める。,wikipedia,wikipedia
その後国務省を離れ、 プリンストン大学の公共政策大学院であるにフェローとして招聘され、1970年途中まで1年間研究に従事した。,wikipedia,wikipedia
第1部の再現が現れ再び高まっていくと、ファエトンはゼウスの逆鱗に触れ、雷に打たれて絶命する。,wikipedia,wikipedia
花期はふつう4月末-5月。,wikipedia,wikipedia
中盤以降は屋上に行けるようになり、階数+1フロア分を移動できる。,wikipedia,wikipedia
その付近よりさぬき市と木田郡三木町の境界線ともなっている。,wikipedia,wikipedia
これはヤギだけでなく反芻動物では一般的に言えることである。,wikipedia,wikipedia
中央環境審議会令により、委員の定員は30名以内で組織され、その任期は2年間と定められる。,wikipedia,wikipedia
また、LASEKやLASIKなどの視力回復手術の後には、通常ならば不快とならないような光環境下でグレアが発生する。,wikipedia,wikipedia
元江戸川区議会議員（5期）。,wikipedia,wikipedia
仕事は自信を持って精力的にこなすが、それ以外のときは主人のそばや自分の居場所に大人しく座っている。,wikipedia,wikipedia
この件に加えて、デジキューブ設立に絡み任天堂と絶縁状態になり、当時の山内社長に携帯ゲーム業界でのソフトリリースを「死んでもさせるつもりはない」とまで言われて断られるほど険悪な関係に陥った。,wikipedia,wikipedia
同志社大学の学生によって構成されている。,wikipedia,wikipedia
ロカビリースタイルではあるが、そこだけにこだわらずPOPな要素を重視している。,wikipedia,wikipedia
結局、2歳時は35戦も出走しながら条件戦5勝と、その労力に比べて冴えない戦績に終わった。,wikipedia,wikipedia
教会建築に不可欠な部分である照明器具は、レイヴィスカ自身によってなされてきている。,wikipedia,wikipedia
自動誘導方式としては最初に開発されたものであり、同時期に用いられていた手動指令照準線一致誘導方式(MCLOS)より優れていた。,wikipedia,wikipedia
優秀な霊媒が窮地に陥ったことを知ったスピリチュアリストたちは急いで資金をつのり、証人と証言を集め、新聞でキャンペーンを張った。,wikipedia,wikipedia
自動的に自転車の施錠・開錠を行う認証システムを用いている。,wikipedia,wikipedia
本製品では樹脂製ながらもフロントのデュアルショック化を図り、またアンチロールバーも前後標準装備とすることで、サスアーム本来の性能を発揮できるよう工夫されている。,wikipedia,wikipedia
金管楽器（チューバから繰り出される音を含む）と木管楽器の要素を組み合わせ、大きくゆったりとしているが元気いっぱいの幼児の感覚を伝えている。,wikipedia,wikipedia
これにより無意識のうちに、迅速な意思決定を行い、さまざまな状況や異なる人々と効率的かつ適切に行動する助けになるからである。,wikipedia,wikipedia
5年（1059年）、南京統軍使に転じた。,wikipedia,wikipedia
この屋敷にいんねんあり。,wikipedia,wikipedia
アラスカ州の郡としては最小の面積である。,wikipedia,wikipedia
本署は浦和区常盤6丁目に位置し、日の出・木崎の2出張所がある。,wikipedia,wikipedia
このときの一行の中に博士は同行していなかったらしく、同年11月になってから刑部真木とともに帰朝し、昇叙されている。,wikipedia,wikipedia
"本格的に映画への連続的出演が始まるのは、1966年（昭和41年）に公開されたアルマンド・クリスピーノおよびルチアーノ・ルチニャーニ両監督による映画 """" （日本未公開）以降である。",wikipedia,wikipedia
Secure Hash Algorithm（セキュアハッシュアルゴリズム）、略称SHAは、一群の関連した暗号学的ハッシュ関数であり、アメリカ国立標準技術研究所（NIST）によって標準のハッシュ関数Secure Hash Standardに指定されている。,wikipedia,wikipedia
以後、11回の当選を重ねた。,wikipedia,wikipedia
彼女は「ティーン・エンジェル」、「マスネット」、主に子供向けテレビ番組の制作をしているセサミ・ワークショップの番組「スクエア・ワン」にもゲスト出演している。,wikipedia,wikipedia
原虎胤の系統は弟の重胤の家系が続いている。,wikipedia,wikipedia
"卒業生の雇用度も高く、2015年、THEの ""Gloabl Employability University Ranking""の中でも55位に位置付けられている。",wikipedia,wikipedia
他のヌマエビ類と同様に食用や肥料に利用されるが、産業における重要度はそれほどではなかった。,wikipedia,wikipedia
圓山と号し、居号を鶴鳴堂・薛蘿館とした。,wikipedia,wikipedia
前「ひと」編集委員。,wikipedia,wikipedia
『ローリング・ストーン誌が選ぶオールタイム・ベストアルバム500』に於いて、218位にランクイン。,wikipedia,wikipedia
この段階ではニュースアプリである旨は明かされず、ソースコードにコメントアウトで記された謎の日記風の文章が話題となった。,wikipedia,wikipedia
2004年から母校の早稲田大学商学部非常勤講師、2010年から桐朋学園大学音楽部特任教授。,wikipedia,wikipedia
1979-80シーズンにはディ・ステファノが監督に復帰し、UEFAカップウィナーズカップ決勝ではアーセナルFC（イングランド）をPK戦の末に破って優勝した。,wikipedia,wikipedia
その斥候は自分が捕まったことをシャーバーンに報せることを許された。,wikipedia,wikipedia
ルクセンブルクより、大十字章（Grand-Croix de l'Ordre de Merite）受章。,wikipedia,wikipedia
最大の出資団体であるアナハイム社はメラニー・ヒュー・カーバイン会長の意向をウォン・リーが反映するという形でエゥーゴを内部からコントロールする。,wikipedia,wikipedia
学生の頃からフリーランスとして、特殊造形・空間美術・グラフィックデザイン・アートディレクションを中心に活動。,wikipedia,wikipedia
奥室の前にある前室は長さ2.2m・幅1.4mである。,wikipedia,wikipedia
平成24年（2012年）4月創刊。,wikipedia,wikipedia
この時、「のどかな熱気球のたび」と「海図を広げて」が別トラックになった。,wikipedia,wikipedia
ジェーンは、「レノン＝マッカートニー」作としてクレジットされているこの時期の代表曲、『オール・マイ・ラヴィング』、『アンド・アイ・ラヴ・ハー』、『君はいずこへ』、『ユー・ウォント・シー・ミー』、『恋を抱きしめよう』、『ヒア・ゼア・アンド・エヴリホエア』、『フォー・ノー・ワン』のような、一連のポール自身が作曲したビートルズ音楽に非常な影響を与えた。,wikipedia,wikipedia
ハイブリッド車は非ハイブリッド車（ガソリン車）と共通のグレード体系とし、「HYBRID F」・「HYBRID Jewela」・「HYBRID U」が設定され、「HYBRID U」には「Sportyパッケージ」も設定される。,wikipedia,wikipedia
11月3日にFAとなった。,wikipedia,wikipedia
プラハ出身。,wikipedia,wikipedia
大阪国際空港の廃止には、既存空港施設撤去に要する莫大な費用・時間、代替空港となる関西国際空港のアクセス面等の不安、大阪国際空港閉鎖による北大阪経済への打撃、新幹線・中央新幹線への対抗交通手段確保の必要性、さらに、航空利用者の利便性確保などの問題があり、現実的ではないとの指摘もある。,wikipedia,wikipedia
幅広い表現力を持ったインプロヴァイザーとして、音楽シーンをリードしてきたジャズ・ピアニストであり、また温かく心に響くメロディーを創造する作曲家としても評価が高い。,wikipedia,wikipedia
肖柏が一条兼良や宗祇の源氏物語についての講釈を聞いてまとめた著書『源氏聞書』の影響が大きい。,wikipedia,wikipedia
合わせて作者本人のコミック企画『東京ESP×喰霊 -SHADOW WALKER-』についても発表されており、コミックウォーカーにて2014年3月28日配信分より毎月連載開始された。,wikipedia,wikipedia
"サーヴィンはこの組織から5,000ドルの為替を受け取ったとしている。",wikipedia,wikipedia
万博についても同じであり、万博後に不況となる確率が高いのは日本のみである」と指摘している。,wikipedia,wikipedia
ジョージズバンクとは異なり、当該グレーゾーン海域には石油・鉱物資源は全く存在しないか、たとえ存在してもごくわずかだとみられているが、代わりに高価なロブスターが獲れる。,wikipedia,wikipedia
抽象絵画が全盛となった第二次世界大戦後の美術界において、具象絵画にこだわり続けた。,wikipedia,wikipedia
可視的自然の創造以前に創造された天使の世界に悪の起源があるというのである。,wikipedia,wikipedia
1943年に国立モスクワ舞踊学校を卒業し、ボリショイ・バレエに入団した。,wikipedia,wikipedia
その直後に、救援隊が駆けつけて朝鮮人たちを実力で排除した。,wikipedia,wikipedia
"TI-99/4Aは1979年に1,150ドルでリリースされたTI-99/4の拡張版。",wikipedia,wikipedia
」「もちろん発展し続けます。,wikipedia,wikipedia
菅原高視の子孫を称した清岡惟泰（1548年 - 1607年）を祖とする。,wikipedia,wikipedia
やがて、捜査線上に共同経営者を殺害し、亀井に逮捕されたことのある元バーの経営者後藤正也と、手製の銃器を使って女性を無差別に襲撃し、後藤と同様亀井に逮捕されていた原勝一という男が浮かび上がる。,wikipedia,wikipedia
援助物資のほか、CH-47JAヘリコプター3機、UH-60JAヘリコプター2機を輸送し、海上基地としても利用された。,wikipedia,wikipedia
北大西洋及び地中海の砂質や土質の海底に棲息し、自ら土に半分潜り込んで生活する。,wikipedia,wikipedia
本書の続編として、主人公アベル・ロスノフスキの娘フロレンティナを主人公に、彼女がアメリカ大統領の座を目指す長編『ロスノフスキ家の娘』（1982年）があり、フロレンティナの幼少時から描かれる前半部は、『ケインとアベル』の物語を別視点からなぞる構成になっている。,wikipedia,wikipedia
海洋も遠浅の海が広がり、国立公園内では最深部でも5m の深さしかない。,wikipedia,wikipedia
陽朔2年（前23年）、父の定陶恭王劉康が薨去したため3歳で王位を継承した。,wikipedia,wikipedia
1933年、中田重治の特殊な再臨信仰の指導のために、信仰上同調出来なくなった聖書学院の五教授（車田秋次、米田豊、小原十三司、菅野鋭、一宮政吉）は、中田監督側と委員側（五教授の立場を支持する）に分かれて対立した。,wikipedia,wikipedia
※系譜は『氏集』、『沖縄県姓氏家系大辞典』から。,wikipedia,wikipedia
数日後、ピエトリは長距離界にデビューし、ボローニャで行われた3000mで2位に入る活躍をしている。,wikipedia,wikipedia
2重2階で、初重を瓦葺き、2重目を杉皮葺きとする寄棟屋根（現在2重目は銅板葺き）を被せ、紅い漆喰塗りの真壁造で、最上階を雨戸付きの内縁高欄の望楼としている。,wikipedia,wikipedia
櫻宮付近の大川両岸は江戸時代から桜の名所であったが、1885年（明治18年）の淀川大洪水で東岸の桜が大打撃を受けて以降、西岸の桜、とりわけ造幣局の桜が有名になった。,wikipedia,wikipedia
自社所有になるものはいずれもタンク機で、形式は車軸配置1B1を1、1Bを2、1C1を3とした。,wikipedia,wikipedia
星章は金線繍および黄絹繍ないし黄絨で、茶褐絨の台地が付された。,wikipedia,wikipedia
血液型A型。,wikipedia,wikipedia
そのことを不審に思ったブラウンは調査を行い、その結果、「K40506A」をGoogle検索すると、彼らが観測に使ってきたCTIO/SMARTS望遠鏡の観測記録にたどり着けることに気付いた。,wikipedia,wikipedia
アクションがチノに近付こうとするがマリアはこれを制し、チノから拳銃を取り上げ、ジェッツやシャークスの面々に銃口を向け「みんなが彼を殺したのよ。,wikipedia,wikipedia
天候の良い日はレマン湖の対岸にモンブラン山群の眺望を得ることができる。,wikipedia,wikipedia
聞こえる音の大きさの範囲は幅広い。,wikipedia,wikipedia
黄道帯機構（Organization of the Zodiac）の略称。,wikipedia,wikipedia
藤成新田開発当時、八事丘陵の裾野にあった5軒の集落があったことによるという。,wikipedia,wikipedia
特殊刑事課はこのような劣勢を両津の勢いでカバーしつつ犯人を確保せざるを得ないため、ある程度は強いものの、部品調達が困難な状況から継戦能力は限定的なものであるとみなされている。,wikipedia,wikipedia
ソ連東欧貿易会会長も務めた。,wikipedia,wikipedia
『原初年代記』には、1107年に、ルーシの連合軍が壊走するポロヴェツ族に追撃を加え、勝利したことが記されている。,wikipedia,wikipedia
オフィシャルホテル - パーク間は、ホテル - ベイサイド・ステーションのリゾートクルーザーとリゾートラインの乗り継ぎが原則となった。,wikipedia,wikipedia
現在の灯台は多くがコンクリート製だが、木造や石造、煉瓦造、鉄造のものも見られる。,wikipedia,wikipedia
その傍ら、料理研究家としても執筆・TV番組出演・料理教室開催など、精力的に活動を行っている。,wikipedia,wikipedia
ステッピングモータを採用しているレンズは、モデル名に「STM」が使用される。,wikipedia,wikipedia
トワイニングは軍人一家の出身であった。,wikipedia,wikipedia
7月30日、第8軍は唯一の予備兵力として漆谷郡に集結していた第27連隊を馬山に投入することを決定した。,wikipedia,wikipedia
投資資金を回収できず失う可能性が高いため、ハイイールド債は投資に精通したプロ向きの債券と言える。,wikipedia,wikipedia
ヒップホップに多いBeef（抗争の意）の風潮を嫌っている。,wikipedia,wikipedia
これ以後はテレビ東京系全国同時ネットで放送されるようになった。,wikipedia,wikipedia
1993年にはソロ2作目となるThe Magic Infinity も発売されると、輸入盤CD店での人気が高まり、1994年には日本国内でのデビューを果たすと、プロモーションとして国内主要都市6ヶ所でピアノの弾き語りを中心としたイベントを開催。,wikipedia,wikipedia
また、ターボファンエンジンは（コンプレッサーをバイパスした空気噴流は燃焼されないため、当然の話ではあるが）排気に含まれる酸素量が大きく、アフターバーナーによる出力増大効果が大きい。,wikipedia,wikipedia
また、展性に富むため容易にごく薄い箔に加工でき、箔となった後も柔軟なため折り曲げられてもすぐには断裂しない。,wikipedia,wikipedia
熊本県出身。,wikipedia,wikipedia
動物の行動としては外敵から逃れるためであったり、食糧の取得（果実や虫、卵、樹液等）を目的として行われる。,wikipedia,wikipedia
体は細長く、いわゆるウナギ型である。,wikipedia,wikipedia
ミリセチン、ラリシトリン、シリンゲチン等の赤いブドウにしか存在しないフラボノールは、赤ワインで見られる 。,wikipedia,wikipedia
バーゼル音楽院は弦楽器、ピアノ、フルートなどの分野が特に強いとされ、卒業生の多くがクラシック界で活躍する名門校である。,wikipedia,wikipedia
おもに後奈良天皇（105代）に仕えた。,wikipedia,wikipedia
また高角砲としては、やはりヴィッカース社の50口径7.62cm砲をオート・メラーラ社がライセンス生産した砲（Mod.1909）が採用された。,wikipedia,wikipedia
当時八戸で八戸土曜会と勢力を二分した政友会系の公民会（後の奥南派）の中心人物であった。,wikipedia,wikipedia
風見鶏（かざみどり）は、鶏をかたどった風向計。,wikipedia,wikipedia
当時の同列車には元特急用車両であるモハ5310形・クハ350形やアコモ改善工事を施工されたモハ3210形・クハ250形が主に充当されていたものの、これらはいずれも戦前製の旧型車両であり、国鉄の準急形電車と比較すると著しく見劣りする感は否めなかった。,wikipedia,wikipedia
初出走は1975年9月7日中山競馬第8競走でのヒコノクロカゲ（6着）。,wikipedia,wikipedia
これと並行して、スペインの地方自治体（ムニシピオ）を元にして、16世紀半ばに参事会（カビルド）が設置され、徐々に、摩擦をともないながらカシケの業務を肩代わりしていった。,wikipedia,wikipedia
現在では広東語の広まりによって話者は減少しており、マカオおよびマカオ外のマカオ人社会で使われている。,wikipedia,wikipedia
航空支援の付属は必要機材の上陸の妨げとなり、デ・ウィアートは火砲、対空砲、輸送車両のひどい欠如を懸念していた。,wikipedia,wikipedia
次に、リチウムや抗てんかん薬では血中濃度が中毒域に達したり重篤な皮膚症状が生じる可能性、もしくは抗精神病薬による代謝異常の監視、またすべてにおいて内臓の障害の可能性が指摘されているため、適切な監視と投薬中止に関する旨が記載されている。,wikipedia,wikipedia
1891年、劉鶚と知り合い、劉鶚の持つ亀甲獣骨文字の拓本を目にする機会を得る。,wikipedia,wikipedia
池上によると、この言葉が使われるケースは2つあり、1つは番組の流れ上、本来解説したい話題から離れてきている時に、本筋に戻せるような質問がされた時。,wikipedia,wikipedia
「」と、この頃、上帝は趙公明、鐘士季など三将軍に鬼を督し、下界の人間の命を奪わせるという妖書が流布していたという。,wikipedia,wikipedia
バスケットボール歴は約11年。,wikipedia,wikipedia
兄弟は本多昌長、毛受吉久室。,wikipedia,wikipedia
一度だけ同級生の1人が「いつも1人だから一緒に食べてあげる」と声をかけることがあると、その喜びをうれしそうに母親に話して聞かせたこともあった。,wikipedia,wikipedia
"機関は最終船の「久栄丸」を除いて川崎製のMAN型ディーゼル機関1基を搭載し、「久栄丸」のみは大阪商船の貨客船「あるぜんちな丸」（12,755トン）が搭載していた三菱MS型ディーゼル機関を転用した。",wikipedia,wikipedia
若い国王の健康に王統の危機を心配したブルボン公は翌3月に、まだ幼く子を生むことが望めないスペイン王女マリアナ・ビクトリアとの婚約解消を決定する。,wikipedia,wikipedia
14日目終了時点で3敗で大栄翔と並び優勝争いのトップだったが、千秋楽で里山に敗れ、大栄翔は勝利したため十両優勝とはならなかった。,wikipedia,wikipedia
2004年には初の絵本、「いのちのまつりヌチヌグスージ」を刊行。,wikipedia,wikipedia
面ABCと面BCDの二面角が0でない場合、直線ABと直線CDはねじれの位置にある。,wikipedia,wikipedia
武蔵野調理師専門学校（むさしのちょうりしせんもんがっこう）は、東京都豊島区南池袋3-12-5にある専門学校。,wikipedia,wikipedia
中学2年生のとき福岡市に転居する。,wikipedia,wikipedia
登録抹消を伝えられた牧田は人目もはばからず号泣した。,wikipedia,wikipedia
ハイジ・ラケルス（Heidi Rakels 1968年6月22日- ）はベルギーのルーヴェン出身の柔道選手。,wikipedia,wikipedia
しかしながら、こうして資材難を克服してようやく開始された直通運転も、空襲による車両や駅施設の被災、車両故障の続出により、1945年6月には中断を余儀なくされた。,wikipedia,wikipedia
